code_insee,nom_commune,code_departement,code_region,annee,nb_mutations,nb_maisons,nb_appartements,prop_maison,prop_appartement,prix_moyen,prix_m2_moyen,surface_moyenne,population,latitude,longitude
42175,Pouilly-lès-Feurs,42,84.0,2024,16,16.0,0.0,0.0,100.0,210587,1937,110,1231.0,45.7981,4.2328
42176,Pouilly-les-Nonains,42,84.0,2024,17,17.0,0.0,0.0,100.0,188410,1971,93,2120.0,46.0435,3.9794
42177,Pouilly-sous-Charlieu,42,84.0,2024,20,17.0,3.0,15.0,85.0,154352,1554,99,2588.0,46.1344,4.1315
42178,Pradines,42,84.0,2024,2,2.0,0.0,0.0,100.0,196500,1866,104,918.0,45.9976,4.1736
42179,Pralong,42,84.0,2024,4,4.0,0.0,0.0,100.0,158621,1155,137,842.0,45.661,4.0169
42180,Précieux,42,84.0,2024,6,5.0,1.0,17.0,83.0,218325,1961,109,1042.0,45.589,4.1503
42181,Régny,42,84.0,2024,16,15.0,1.0,6.0,94.0,109172,1210,86,1447.0,45.9998,4.216
42182,Renaison,42,84.0,2024,40,40.0,0.0,0.0,100.0,193825,1900,102,3231.0,46.0454,3.911
42183,La Ricamarie,42,84.0,2024,54,19.0,35.0,65.0,35.0,97647,1188,76,8039.0,45.4045,4.3723
42184,Riorges,42,84.0,2024,160,84.0,76.0,48.0,52.0,160030,1825,83,11139.0,46.0421,4.0377
42185,Rivas,42,84.0,2024,2,2.0,0.0,0.0,100.0,191600,2259,80,747.0,45.5871,4.2505
42186,Rive-de-Gier,42,84.0,2024,105,54.0,51.0,49.0,51.0,167034,1890,87,15242.0,45.5211,4.6175
42187,Roanne,42,84.0,2024,630,155.0,475.0,75.0,25.0,111626,1458,75,35409.0,46.0443,4.0797
42188,Roche-en-Forez,42,84.0,2024,1,1.0,0.0,0.0,100.0,230000,2000,115,251.0,45.6176,3.9205
42189,Roche-la-Molière,42,84.0,2024,93,61.0,32.0,34.0,66.0,189697,2205,86,9843.0,45.4271,4.3282
42191,Roisey,42,84.0,2024,13,11.0,2.0,15.0,85.0,211858,2360,91,1014.0,45.3914,4.6526
42192,Rozier-Côtes-d'Aurec,42,84.0,2024,6,6.0,0.0,0.0,100.0,117333,1506,73,437.0,45.3761,4.1164
42193,Rozier-en-Donzy,42,84.0,2024,10,9.0,1.0,10.0,90.0,224798,2084,111,1456.0,45.8086,4.2706
42194,Sail-les-Bains,42,84.0,2024,1,1.0,0.0,0.0,100.0,32000,421,76,209.0,46.2376,3.8414
42195,Sail-sous-Couzan,42,84.0,2024,16,13.0,3.0,19.0,81.0,101996,1183,88,997.0,45.7367,3.9601
42197,Sainte-Agathe-la-Bouteresse,42,84.0,2024,13,11.0,2.0,15.0,85.0,190656,2057,93,1065.0,45.7456,4.0478
42198,Saint-Alban-les-Eaux,42,84.0,2024,5,4.0,1.0,20.0,80.0,111701,1728,64,912.0,46.0056,3.9309
42199,Saint-André-d'Apchon,42,84.0,2024,21,21.0,0.0,0.0,100.0,140713,1433,95,1966.0,46.0275,3.9325
42200,Saint-André-le-Puy,42,84.0,2024,21,21.0,0.0,0.0,100.0,241095,2317,105,1530.0,45.6448,4.2607
42201,Saint-Appolinard,42,84.0,2024,7,7.0,0.0,0.0,100.0,251736,2727,96,704.0,45.3435,4.649
42202,Saint-Barthélemy-Lestra,42,84.0,2024,8,8.0,0.0,0.0,100.0,174264,1949,96,679.0,45.7193,4.3316
42203,Saint-Bonnet-des-Quarts,42,84.0,2024,7,7.0,0.0,0.0,100.0,109720,1454,87,340.0,46.1272,3.8304
42204,Saint-Bonnet-le-Château,42,84.0,2024,14,9.0,5.0,36.0,64.0,132614,1438,91,1459.0,45.4252,4.0646
42205,Saint-Bonnet-le-Courreau,42,84.0,2024,9,9.0,0.0,0.0,100.0,139550,1863,99,677.0,45.6542,3.9131
42206,Saint-Bonnet-les-Oules,42,84.0,2024,21,19.0,2.0,10.0,90.0,399774,3298,122,1821.0,45.5393,4.3341
42207,Saint-Chamond,42,84.0,2024,294,113.0,181.0,62.0,38.0,151595,1714,88,35646.0,45.4687,4.5082
42208,Saint-Christo-en-Jarez,42,84.0,2024,15,14.0,1.0,7.0,93.0,300643,2119,140,1885.0,45.5345,4.4697
42209,Sainte-Colombe-sur-Gand,42,84.0,2024,7,7.0,0.0,0.0,100.0,132739,1166,104,384.0,45.8667,4.2774
42210,Sainte-Croix-en-Jarez,42,84.0,2024,4,3.0,1.0,25.0,75.0,168750,2252,70,480.0,45.4736,4.6375
42211,Saint-Cyprien,42,84.0,2024,16,13.0,3.0,19.0,81.0,258783,2635,100,2415.0,45.5414,4.2327
42212,Saint-Cyr-de-Favières,42,84.0,2024,15,14.0,1.0,7.0,93.0,225430,1868,116,1037.0,45.959,4.1018
42213,Saint-Cyr-de-Valorges,42,84.0,2024,2,2.0,0.0,0.0,100.0,65250,1064,58,304.0,45.8901,4.3134
42214,Saint-Cyr-les-Vignes,42,84.0,2024,10,10.0,0.0,0.0,100.0,214163,2054,105,1096.0,45.678,4.2909
42215,Saint-Denis-de-Cabanne,42,84.0,2024,12,10.0,2.0,17.0,83.0,109696,1187,92,1246.0,46.1773,4.2047
42216,Saint-Denis-sur-Coise,42,84.0,2024,5,5.0,0.0,0.0,100.0,198734,2880,72,692.0,45.6111,4.4303
42217,La Côte-Saint-Didier,42,84.0,2024,5,5.0,0.0,0.0,100.0,73200,729,94,520.0,45.7873,3.8481
42218,Saint-Étienne,42,84.0,2024,2497,239.0,2258.0,90.0,10.0,98093,1379,70,173136.0,45.4241,4.3665
42219,Saint-Étienne-le-Molard,42,84.0,2024,6,6.0,0.0,0.0,100.0,168593,1299,127,1033.0,45.743,4.0997
42220,Saint-Forgeux-Lespinasse,42,84.0,2024,2,2.0,0.0,0.0,100.0,75850,725,96,590.0,46.1419,3.9427
42221,Sainte-Foy-Saint-Sulpice,42,84.0,2024,5,5.0,0.0,0.0,100.0,218400,2161,102,568.0,45.7759,4.1086
42222,Saint-Galmier,42,84.0,2024,47,34.0,13.0,28.0,72.0,295115,2770,106,5829.0,45.6038,4.314
42223,Saint-Genest-Lerpt,42,84.0,2024,61,35.0,26.0,43.0,57.0,231610,2322,98,6181.0,45.4529,4.3307
42224,Saint-Genest-Malifaux,42,84.0,2024,28,14.0,14.0,50.0,50.0,176263,2106,77,2921.0,45.3523,4.4351
42225,Genilac,42,84.0,2024,27,23.0,4.0,15.0,85.0,265543,2707,98,3839.0,45.5395,4.575
42226,Saint-Georges-de-Baroille,42,84.0,2024,2,2.0,0.0,0.0,100.0,198350,2410,90,460.0,45.8513,4.1027
42227,Saint-Georges-en-Couzan,42,84.0,2024,2,1.0,1.0,50.0,50.0,75500,771,120,430.0,45.7083,3.929
42228,Saint-Georges-Haute-Ville,42,84.0,2024,9,9.0,0.0,0.0,100.0,263915,2613,113,1453.0,45.5426,4.093
42229,Saint-Germain-la-Montagne,42,84.0,2024,2,2.0,0.0,0.0,100.0,186550,1489,125,211.0,46.1965,4.3925
42230,Saint-Germain-Laval,42,84.0,2024,16,15.0,1.0,6.0,94.0,86613,1189,78,1608.0,45.833,4.0089
42231,Saint-Germain-Lespinasse,42,84.0,2024,10,10.0,0.0,0.0,100.0,133325,1146,110,1225.0,46.1112,3.9636
42232,Saint-Haon-le-Châtel,42,84.0,2024,9,9.0,0.0,0.0,100.0,142611,1363,104,625.0,46.0662,3.9172
42233,Saint-Haon-le-Vieux,42,84.0,2024,3,2.0,1.0,33.0,67.0,180500,1153,143,953.0,46.0733,3.9019
42234,Saint-Héand,42,84.0,2024,26,22.0,4.0,15.0,85.0,253746,2372,110,3665.0,45.5317,4.3841
42235,Saint-Hilaire-Cusson-la-Valmitte,42,84.0,2024,4,4.0,0.0,0.0,100.0,146872,1000,145,340.0,45.3684,4.0628
42236,Saint-Hilaire-sous-Charlieu,42,84.0,2024,3,3.0,0.0,0.0,100.0,155133,1471,122,548.0,46.1205,4.1829
42237,Saint-Jean-Bonnefonds,42,84.0,2024,46,27.0,19.0,41.0,59.0,194810,2261,84,6563.0,45.4585,4.4467
42238,Saint-Jean-la-Vêtre,42,84.0,2024,3,3.0,0.0,0.0,100.0,166807,1835,95,303.0,45.7758,3.7899
42239,Saint-Jean-Saint-Maurice-sur-Loire,42,84.0,2024,14,14.0,0.0,0.0,100.0,170124,1623,100,1147.0,45.9591,3.9801
42240,Saint-Jean-Soleymieux,42,84.0,2024,8,7.0,1.0,12.0,88.0,151412,1403,110,840.0,45.5061,4.0098
42241,Saint-Jodard,42,84.0,2024,3,3.0,0.0,0.0,100.0,97667,1147,87,393.0,45.8887,4.1294
42242,Saint-Joseph,42,84.0,2024,17,16.0,1.0,6.0,94.0,247547,2475,102,1996.0,45.5555,4.6208
42243,Saint-Julien-d'Oddes,42,84.0,2024,1,1.0,0.0,0.0,100.0,124700,2078,60,300.0,45.851,3.9922
42245,Vêtre-sur-Anzon,42,84.0,2024,8,8.0,0.0,0.0,100.0,101725,1251,80,564.0,45.8187,3.8448
42246,Saint-Julien-Molin-Molette,42,84.0,2024,11,11.0,0.0,0.0,100.0,114364,1225,104,1140.0,45.3177,4.6189
42247,Saint-Just-en-Bas,42,84.0,2024,3,3.0,0.0,0.0,100.0,166667,1755,93,281.0,45.729,3.8743
42248,Saint-Just-en-Chevalet,42,84.0,2024,6,6.0,0.0,0.0,100.0,118167,956,120,1169.0,45.9255,3.834
42249,Saint-Just-la-Pendue,42,84.0,2024,17,16.0,1.0,6.0,94.0,145324,1649,92,1635.0,45.8827,4.2449
42251,Saint-Laurent-la-Conche,42,84.0,2024,6,6.0,0.0,0.0,100.0,327517,2634,137,573.0,45.6924,4.2376
42253,Saint-Léger-sur-Roanne,42,84.0,2024,6,6.0,0.0,0.0,100.0,193350,2214,92,1170.0,46.0429,4.003
42254,Saint-Marcel-de-Félines,42,84.0,2024,9,9.0,0.0,0.0,100.0,178229,1415,124,827.0,45.8635,4.1824
42255,Saint-Marcel-d'Urfé,42,84.0,2024,4,4.0,0.0,0.0,100.0,83750,1102,73,268.0,45.8713,3.8813
42256,Saint-Marcellin-en-Forez,42,84.0,2024,47,43.0,4.0,9.0,91.0,204313,2375,83,5116.0,45.4883,4.1672
42257,Saint-Martin-d'Estréaux,42,84.0,2024,7,7.0,0.0,0.0,100.0,92714,1080,87,845.0,46.2029,3.829
42259,Saint-Martin-la-Plaine,42,84.0,2024,25,22.0,3.0,12.0,88.0,234828,2526,95,3764.0,45.5518,4.5925
42260,Saint-Martin-la-Sauveté,42,84.0,2024,11,11.0,0.0,0.0,100.0,109003,1399,81,889.0,45.8352,3.918
42261,Saint-Martin-Lestra,42,84.0,2024,8,8.0,0.0,0.0,100.0,168669,1540,109,947.0,45.7268,4.3714
42262,Saint-Maurice-en-Gourgois,42,84.0,2024,17,15.0,2.0,12.0,88.0,158071,1713,89,1827.0,45.4114,4.1736
42264,Saint-Médard-en-Forez,42,84.0,2024,6,6.0,0.0,0.0,100.0,249117,2305,107,962.0,45.593,4.3605
42265,Saint-Michel-sur-Rhône,42,84.0,2024,7,6.0,1.0,14.0,86.0,234386,2110,106,888.0,45.4436,4.7339
42266,Saint-Nizier-de-Fornas,42,84.0,2024,4,4.0,0.0,0.0,100.0,179125,1658,108,655.0,45.4066,4.081
42267,Saint-Nizier-sous-Charlieu,42,84.0,2024,13,13.0,0.0,0.0,100.0,153049,1456,105,1686.0,46.1624,4.1262
42268,Vézelin-sur-Loire,42,84.0,2024,4,4.0,0.0,0.0,100.0,163302,1640,93,811.0,45.8858,4.0578
42270,Saint-Paul-en-Cornillon,42,84.0,2024,11,8.0,3.0,27.0,73.0,178044,1916,90,1352.0,45.3967,4.239
42271,Saint-Paul-en-Jarez,42,84.0,2024,39,26.0,13.0,33.0,67.0,201932,2138,95,4699.0,45.4716,4.588
42272,Saint-Pierre-de-Bœuf,42,84.0,2024,24,18.0,6.0,25.0,75.0,178834,2184,87,1712.0,45.3797,4.742
42273,Saint-Pierre-la-Noaille,42,84.0,2024,2,2.0,0.0,0.0,100.0,170750,1510,115,378.0,46.1828,4.1079
42274,Saint-Polgues,42,84.0,2024,2,2.0,0.0,0.0,100.0,184782,1469,128,277.0,45.9082,3.9804
42275,Saint-Priest-en-Jarez,42,84.0,2024,82,24.0,58.0,71.0,29.0,220339,2503,89,6471.0,45.474,4.3708
42276,Saint-Priest-la-Prugne,42,84.0,2024,8,8.0,0.0,0.0,100.0,75420,980,82,402.0,45.9494,3.7505
42277,Saint-Priest-la-Roche,42,84.0,2024,4,4.0,0.0,0.0,100.0,172125,1916,94,341.0,45.9204,4.1085
42278,Saint-Priest-la-Vêtre,42,84.0,2024,2,2.0,0.0,0.0,100.0,145087,1460,80,141.0,45.8008,3.8086
42279,Saint-Just-Saint-Rambert,42,84.0,2024,132,100.0,32.0,24.0,76.0,254988,2649,95,15764.0,45.4919,4.2464
42280,Saint-Régis-du-Coin,42,84.0,2024,4,3.0,1.0,25.0,75.0,133000,1847,70,408.0,45.2869,4.4528
42281,Saint-Rirand,42,84.0,2024,3,3.0,0.0,0.0,100.0,35133,575,72,132.0,46.0737,3.8372
42282,Saint-Romain-d'Urfé,42,84.0,2024,3,3.0,0.0,0.0,100.0,138433,1422,133,243.0,45.8859,3.8157
42283,Saint-Romain-en-Jarez,42,84.0,2024,7,7.0,0.0,0.0,100.0,213996,2178,101,1206.0,45.5612,4.5417
42284,Saint-Romain-la-Motte,42,84.0,2024,12,12.0,0.0,0.0,100.0,209000,2026,105,1436.0,46.0836,3.9907
42285,Saint-Romain-le-Puy,42,84.0,2024,55,48.0,7.0,13.0,87.0,194183,2048,98,4142.0,45.5564,4.1317
42286,Saint-Romain-les-Atheux,42,84.0,2024,4,4.0,0.0,0.0,100.0,183875,1838,101,956.0,45.3639,4.3688
42287,Saint-Sauveur-en-Rue,42,84.0,2024,13,13.0,0.0,0.0,100.0,174146,1795,96,1081.0,45.2744,4.5025
42288,Saint-Sixte,42,84.0,2024,3,3.0,0.0,0.0,100.0,174500,1489,108,669.0,45.7728,3.9695
42289,Saint-Symphorien-de-Lay,42,84.0,2024,15,13.0,2.0,13.0,87.0,213784,1765,125,1979.0,45.9474,4.223
42290,Saint-Thomas-la-Garde,42,84.0,2024,6,6.0,0.0,0.0,100.0,194267,2305,91,592.0,45.5728,4.0847
42293,Saint-Victor-sur-Rhins,42,84.0,2024,8,7.0,1.0,12.0,88.0,181838,1604,114,1141.0,46.005,4.277
42294,Saint-Vincent-de-Boisset,42,84.0,2024,8,8.0,0.0,0.0,100.0,311571,2121,136,968.0,46.0101,4.1161
42295,Les Salles,42,84.0,2024,3,3.0,0.0,0.0,100.0,94683,1124,89,558.0,45.853,3.774
42296,Salt-en-Donzy,42,84.0,2024,2,2.0,0.0,0.0,100.0,154375,1318,120,535.0,45.7351,4.2848
42297,Salvizinet,42,84.0,2024,3,3.0,0.0,0.0,100.0,156667,1738,90,623.0,45.76,4.2776
42298,Sauvain,42,84.0,2024,3,3.0,0.0,0.0,100.0,130373,1788,84,371.0,45.6642,3.8604
42299,Savigneux,42,84.0,2024,36,27.0,9.0,25.0,75.0,208152,2319,92,3509.0,45.622,4.1013
42300,Sevelinges,42,84.0,2024,4,4.0,0.0,0.0,100.0,137175,1250,110,646.0,46.0979,4.2839
42301,Soleymieux,42,84.0,2024,5,5.0,0.0,0.0,100.0,153720,1197,127,716.0,45.5052,4.0609
42302,Sorbiers,42,84.0,2024,69,50.0,19.0,28.0,72.0,247353,2755,90,8116.0,45.4995,4.4357
42303,Souternon,42,84.0,2024,7,7.0,0.0,0.0,100.0,107286,1413,84,293.0,45.8831,3.9887
42304,Sury-le-Comtal,42,84.0,2024,61,54.0,7.0,11.0,89.0,186744,2053,92,6621.0,45.5426,4.1784
42305,La Talaudière,42,84.0,2024,74,39.0,35.0,47.0,53.0,207388,2473,85,7133.0,45.4775,4.4257
42306,Tarentaise,42,84.0,2024,2,1.0,1.0,50.0,50.0,146500,2112,60,506.0,45.3615,4.4917
42307,Tartaras,42,84.0,2024,9,9.0,0.0,0.0,100.0,335420,3018,111,958.0,45.5536,4.6658
42308,La Terrasse-sur-Dorlay,42,84.0,2024,2,0.0,2.0,100.0,0.0,143400,1486,94,778.0,45.4479,4.5896
42310,Thélis-la-Combe,42,84.0,2024,3,3.0,0.0,0.0,100.0,158000,1551,110,143.0,45.3369,4.5496
42311,La Tour-en-Jarez,42,84.0,2024,9,9.0,0.0,0.0,100.0,381726,2886,132,1495.0,45.4899,4.3973
42312,La Tourette,42,84.0,2024,8,8.0,0.0,0.0,100.0,218762,2018,111,642.0,45.4225,4.0846
42313,Trelins,42,84.0,2024,4,4.0,0.0,0.0,100.0,213838,2053,105,682.0,45.7243,4.004
42314,La Tuilière,42,84.0,2024,3,3.0,0.0,0.0,100.0,96333,766,125,273.0,45.9589,3.8129
42315,Unias,42,84.0,2024,6,6.0,0.0,0.0,100.0,268620,2432,109,469.0,45.6057,4.2273
42316,Unieux,42,84.0,2024,105,66.0,39.0,37.0,63.0,151152,1896,80,8514.0,45.4054,4.2691
42317,Urbise,42,84.0,2024,2,2.0,0.0,0.0,100.0,110000,1121,96,117.0,46.2454,3.88
42318,Usson-en-Forez,42,84.0,2024,13,12.0,1.0,8.0,92.0,149700,1725,94,1455.0,45.3847,3.937
42319,Valeille,42,84.0,2024,5,5.0,0.0,0.0,100.0,164650,1934,91,675.0,45.708,4.2809
42320,Valfleury,42,84.0,2024,5,3.0,2.0,40.0,60.0,149680,1836,80,739.0,45.5376,4.5158
42321,La Valla-sur-Rochefort,42,84.0,2024,1,1.0,0.0,0.0,100.0,32000,427,75,105.0,45.7575,3.8447
42322,La Valla-en-Gier,42,84.0,2024,12,12.0,0.0,0.0,100.0,104707,1210,90,1140.0,45.4062,4.5256
42323,Veauche,42,84.0,2024,90,56.0,34.0,38.0,62.0,235145,2542,91,8975.0,45.5616,4.29
42324,Veauchette,42,84.0,2024,16,16.0,0.0,0.0,100.0,286979,2724,110,1235.0,45.5633,4.2536
42325,Vendranges,42,84.0,2024,4,4.0,0.0,0.0,100.0,174762,1852,94,390.0,45.9344,4.1329
42326,Véranne,42,84.0,2024,8,8.0,0.0,0.0,100.0,179155,1771,92,951.0,45.3724,4.634
42327,Vérin,42,84.0,2024,7,7.0,0.0,0.0,100.0,309507,2995,101,666.0,45.46,4.743
42328,Verrières-en-Forez,42,84.0,2024,5,5.0,0.0,0.0,100.0,164470,1880,94,731.0,45.5672,3.9903
42329,La Versanne,42,84.0,2024,3,3.0,0.0,0.0,100.0,181767,1853,99,394.0,45.3202,4.5084
42330,Villars,42,84.0,2024,105,26.0,79.0,75.0,25.0,149047,1647,87,7664.0,45.4679,4.3517
42331,Villemontais,42,84.0,2024,11,10.0,1.0,9.0,91.0,171032,1787,91,1042.0,45.9812,3.932
42332,Villerest,42,84.0,2024,49,39.0,10.0,20.0,80.0,186609,1901,95,5172.0,45.9981,4.0264
42333,Villers,42,84.0,2024,2,2.0,0.0,0.0,100.0,119071,1320,91,602.0,46.1247,4.2254
42334,Violay,42,84.0,2024,8,8.0,0.0,0.0,100.0,144940,1716,80,1218.0,45.8517,4.3458
42335,Viricelles,42,84.0,2024,5,4.0,1.0,20.0,80.0,235614,2378,99,449.0,45.6545,4.3828
42336,Virigneux,42,84.0,2024,6,6.0,0.0,0.0,100.0,131308,1286,107,618.0,45.6873,4.3463
42337,Vivans,42,84.0,2024,3,3.0,0.0,0.0,100.0,94000,1235,84,242.0,46.1814,3.9385
42338,Vougy,42,84.0,2024,20,19.0,1.0,5.0,95.0,175649,1851,94,1546.0,46.0966,4.1265
42339,Chausseterre,42,84.0,2024,1,1.0,0.0,0.0,100.0,90000,968,93,212.0,45.8998,3.7692
43001,Agnat,43,84.0,2024,2,2.0,0.0,0.0,100.0,63530,638,100,170.0,45.3435,3.4542
43002,Aiguilhe,43,84.0,2024,6,4.0,2.0,33.0,67.0,196960,2470,80,1498.0,45.0528,3.8851
43003,Allègre,43,84.0,2024,7,7.0,0.0,0.0,100.0,96686,1078,92,922.0,45.1861,3.6877
43005,Alleyras,43,84.0,2024,6,6.0,0.0,0.0,100.0,86367,1425,76,152.0,44.9114,3.6829
43006,Ally,43,84.0,2024,2,2.0,0.0,0.0,100.0,110000,1310,101,123.0,45.15,3.3184
43007,Araules,43,84.0,2024,11,11.0,0.0,0.0,100.0,176315,1971,91,620.0,45.0655,4.1739
43008,Arlempdes,43,84.0,2024,2,2.0,0.0,0.0,100.0,130500,930,158,156.0,44.8677,3.9068
43009,Arlet,43,84.0,2024,2,2.0,0.0,0.0,100.0,53500,937,60,24.0,45.1112,3.4076
43010,Arsac-en-Velay,43,84.0,2024,6,6.0,0.0,0.0,100.0,191032,1843,102,1219.0,44.9914,3.9533
43011,Aubazat,43,84.0,2024,2,2.0,0.0,0.0,100.0,96900,892,106,175.0,45.1265,3.4501
43012,Aurec-sur-Loire,43,84.0,2024,52,35.0,17.0,33.0,67.0,178111,1954,88,6164.0,45.3668,4.2034
43013,Vissac-Auteyrac,43,84.0,2024,3,3.0,0.0,0.0,100.0,73567,772,95,302.0,45.1145,3.629
43016,Auzon,43,84.0,2024,11,10.0,1.0,9.0,91.0,90944,1077,89,858.0,45.3876,3.3795
43017,Azérat,43,84.0,2024,2,2.0,0.0,0.0,100.0,103000,1442,66,294.0,45.3532,3.3957
43018,Bains,43,84.0,2024,12,9.0,3.0,25.0,75.0,161200,1993,104,1378.0,44.9914,3.7643
43019,Barges,43,84.0,2024,1,1.0,0.0,0.0,100.0,165000,1500,110,100.0,44.8331,3.8888
43020,Bas-en-Basset,43,84.0,2024,32,27.0,5.0,16.0,84.0,185288,1950,98,4638.0,45.3168,4.1076
43021,Beaulieu,43,84.0,2024,13,12.0,1.0,8.0,92.0,163845,1719,106,1096.0,45.14,3.9515
43022,Beaumont,43,84.0,2024,3,3.0,0.0,0.0,100.0,241100,1816,134,268.0,45.3121,3.3281
43023,Beaune-sur-Arzon,43,84.0,2024,1,1.0,0.0,0.0,100.0,50000,847,59,227.0,45.2892,3.821
43024,Beaux,43,84.0,2024,9,9.0,0.0,0.0,100.0,152900,1619,95,886.0,45.1959,4.0843
43025,Beauzac,43,84.0,2024,31,30.0,1.0,3.0,97.0,148918,1797,75,2954.0,45.2528,4.0953
43026,Bellevue-la-Montagne,43,84.0,2024,10,10.0,0.0,0.0,100.0,128675,1338,91,461.0,45.2102,3.816
43027,Berbezit,43,84.0,2024,2,2.0,0.0,0.0,100.0,141655,1348,104,45.0,45.2885,3.5864
43028,Bessamorel,43,84.0,2024,2,1.0,1.0,50.0,50.0,76625,907,82,432.0,45.1281,4.0797
43029,La Besseyre-Saint-Mary,43,84.0,2024,2,2.0,0.0,0.0,100.0,101250,811,114,103.0,44.9763,3.4115
43030,Blanzac,43,84.0,2024,4,4.0,0.0,0.0,100.0,242650,2324,103,464.0,45.1125,3.8566
43031,Blassac,43,84.0,2024,4,4.0,0.0,0.0,100.0,115775,1416,96,126.0,45.1623,3.3858
43032,Blavozy,43,84.0,2024,14,14.0,0.0,0.0,100.0,255457,2826,104,1724.0,45.0623,3.9721
43033,Blesle,43,84.0,2024,11,11.0,0.0,0.0,100.0,111486,1526,78,611.0,45.3107,3.1762
43034,Boisset,43,84.0,2024,4,4.0,0.0,0.0,100.0,93075,1677,66,394.0,45.3117,3.9817
43035,Bonneval,43,84.0,2024,1,1.0,0.0,0.0,100.0,120000,1043,115,92.0,45.3059,3.7333
43036,Borne,43,84.0,2024,1,1.0,0.0,0.0,100.0,172000,1398,123,403.0,45.0946,3.7921
43037,Le Bouchet-Saint-Nicolas,43,84.0,2024,4,4.0,0.0,0.0,100.0,98925,1339,84,267.0,44.8853,3.7876
43038,Bournoncle-Saint-Pierre,43,84.0,2024,6,5.0,1.0,17.0,83.0,127333,1591,73,1075.0,45.343,3.3277
43039,Le Brignon,43,84.0,2024,7,7.0,0.0,0.0,100.0,175259,1913,110,617.0,44.9143,3.8773
43040,Brioude,43,84.0,2024,69,52.0,17.0,25.0,75.0,129388,1477,87,6527.0,45.2968,3.3847
43041,Brives-Charensac,43,84.0,2024,48,20.0,28.0,58.0,42.0,132714,1614,81,4244.0,45.0437,3.9222
43042,Cayres,43,84.0,2024,6,6.0,0.0,0.0,100.0,119467,1756,70,674.0,44.9201,3.8062
43043,Céaux-d'Allègre,43,84.0,2024,7,7.0,0.0,0.0,100.0,158918,1558,104,487.0,45.1827,3.7583
43044,Cerzat,43,84.0,2024,1,1.0,0.0,0.0,100.0,15000,395,38,220.0,45.1585,3.4698
43045,Ceyssac,43,84.0,2024,5,5.0,0.0,0.0,100.0,179600,1604,110,442.0,45.035,3.8335
43046,Chadrac,43,84.0,2024,23,14.0,9.0,39.0,61.0,179304,2136,91,2542.0,45.0602,3.9013
43047,Chadron,43,84.0,2024,2,2.0,0.0,0.0,100.0,119000,1152,108,346.0,44.9501,3.939
43048,La Chaise-Dieu,43,84.0,2024,11,10.0,1.0,9.0,91.0,81686,1293,75,594.0,45.3213,3.691
43049,Chamalières-sur-Loire,43,84.0,2024,14,14.0,0.0,0.0,100.0,102595,1407,73,506.0,45.1883,3.984
43051,Le Chambon-sur-Lignon,43,84.0,2024,52,32.0,20.0,38.0,62.0,163430,1696,97,2501.0,45.0541,4.3252
43052,Champagnac-le-Vieux,43,84.0,2024,6,6.0,0.0,0.0,100.0,63750,552,114,191.0,45.3535,3.5057
43053,Champclause,43,84.0,2024,4,4.0,0.0,0.0,100.0,119668,1689,70,201.0,45.0276,4.1618
43054,Chanaleilles,43,84.0,2024,1,1.0,0.0,0.0,100.0,55000,917,60,173.0,44.8531,3.4881
43055,Chaniat,43,84.0,2024,3,3.0,0.0,0.0,100.0,123247,1486,80,164.0,45.3173,3.472
43056,Chanteuges,43,84.0,2024,4,4.0,0.0,0.0,100.0,62525,863,77,403.0,45.0712,3.5341
43057,La Chapelle-Bertin,43,84.0,2024,2,2.0,0.0,0.0,100.0,73500,712,85,50.0,45.2173,3.6502
43058,La Chapelle-d'Aurec,43,84.0,2024,5,5.0,0.0,0.0,100.0,292400,2717,108,1115.0,45.3295,4.1954
43059,La Chapelle-Geneste,43,84.0,2024,1,1.0,0.0,0.0,100.0,90000,1084,83,110.0,45.3534,3.6741
43061,Chaspinhac,43,84.0,2024,7,7.0,0.0,0.0,100.0,201771,1810,116,875.0,45.0902,3.9361
43062,Chaspuzac,43,84.0,2024,6,6.0,0.0,0.0,100.0,217750,1990,110,876.0,45.0647,3.7509
43063,Chassagnes,43,84.0,2024,1,1.0,0.0,0.0,100.0,95000,880,108,160.0,45.2168,3.5501
43064,Chassignolles,43,84.0,2024,1,1.0,0.0,0.0,100.0,380000,2000,190,64.0,45.4028,3.4857
43066,Chaudeyrolles,43,84.0,2024,2,2.0,0.0,0.0,100.0,150895,2015,75,129.0,44.9449,4.1954
43067,Chavaniac-Lafayette,43,84.0,2024,3,3.0,0.0,0.0,100.0,84333,831,94,273.0,45.1575,3.5843
43068,Chazelles,43,84.0,2024,1,1.0,0.0,0.0,100.0,27500,458,60,32.0,45.023,3.49
43069,Chenereilles,43,84.0,2024,6,6.0,0.0,0.0,100.0,157783,1855,76,287.0,45.138,4.2383
43070,Chilhac,43,84.0,2024,3,3.0,0.0,0.0,100.0,110483,1493,73,176.0,45.1576,3.4368
43071,Chomelix,43,84.0,2024,7,7.0,0.0,0.0,100.0,86243,1319,71,457.0,45.2611,3.82
43072,La Chomette,43,84.0,2024,1,1.0,0.0,0.0,100.0,210000,1927,109,143.0,45.2277,3.4681
43073,Cistrières,43,84.0,2024,4,4.0,0.0,0.0,100.0,117100,1159,101,136.0,45.3301,3.6124
43074,Cohade,43,84.0,2024,6,6.0,0.0,0.0,100.0,174850,1743,99,893.0,45.3372,3.3728
